,model,lookback,epsilon,epsilon_decay,learning_rate,discount_rate,tr_cooperation_percentage,tr_defection_percentage,tr_final_loss,tr_mean_reward,tr_cumul_reward,tr_cumul_regret,tn_rank,tn_mean_score,tn_mean_time,agents
94,,10,0.1,0.0,0.1,0.95,0.7693285714285715,0.23067142857142858,,2.5970392857142857,727171,112829,26,492.8983870967742,8.482085999999999,"TitForTat,Nydegger,TidemanAndChieruzzi,Champion,Borufsen,GraaskampAndKatzen,Grofman"
95,,10,0.1,0.0,0.1,0.9,0.7407678571428571,0.25923214285714286,,2.4878785714285714,696606,143394,24,703.8903225806451,2.2775110000000005,"TitForTat,Nydegger,TidemanAndChieruzzi,Champion,Borufsen,GraaskampAndKatzen,Grofman"
96,,10,0.2,0.0,0.01,0.99,0.6356892857142857,0.36431071428571427,,2.3481392857142858,657479,182521,23,710.9677419354839,3.3999650000000003,"TitForTat,Nydegger,TidemanAndChieruzzi,Champion,Borufsen,GraaskampAndKatzen,Grofman"
97,,10,0.2,0.0,0.01,0.95,0.6789,0.3211,,2.484475,695653,144347,23,704.4725806451613,1.736116,"TitForTat,Nydegger,TidemanAndChieruzzi,Champion,Borufsen,GraaskampAndKatzen,Grofman"
98,,10,0.2,0.0,0.01,0.9,0.5927964285714286,0.40720357142857144,,2.3226428571428572,650340,189660,23,706.2887096774193,1.841385,"TitForTat,Nydegger,TidemanAndChieruzzi,Champion,Borufsen,GraaskampAndKatzen,Grofman"
99,,10,0.2,0.0,0.1,0.99,0.7880821428571428,0.21191785714285713,,2.5722178571428573,720221,119779,19,732.2983870967741,1.746352,"TitForTat,Nydegger,TidemanAndChieruzzi,Champion,Borufsen,GraaskampAndKatzen,Grofman"
100,,10,0.2,0.0,0.1,0.95,0.7620571428571429,0.23794285714285715,,2.5344964285714284,709659,130341,24,715.3774193548387,1.950428,"TitForTat,Nydegger,TidemanAndChieruzzi,Champion,Borufsen,GraaskampAndKatzen,Grofman"
101,,10,0.2,0.0,0.1,0.9,0.7588142857142857,0.24118571428571428,,2.6232,734496,105504,25,694.2129032258065,2.9657559999999994,"TitForTat,Nydegger,TidemanAndChieruzzi,Champion,Borufsen,GraaskampAndKatzen,Grofman"
102,,10,0.3,0.0,0.01,0.99,0.6477964285714286,0.35220357142857145,,2.389132142857143,668957,171043,25,674.0677419354839,1.0863749999999999,"TitForTat,Nydegger,TidemanAndChieruzzi,Champion,Borufsen,GraaskampAndKatzen,Grofman"
103,,10,0.3,0.0,0.01,0.95,0.6392857142857142,0.3607142857142857,,2.323889285714286,650689,189311,19,752.608064516129,1.2968219999999997,"TitForTat,Nydegger,TidemanAndChieruzzi,Champion,Borufsen,GraaskampAndKatzen,Grofman"
104,,10,0.3,0.0,0.01,0.9,0.6031892857142858,0.3968107142857143,,2.308167857142857,646287,193713,28,464.4,4.259562000000001,"TitForTat,Nydegger,TidemanAndChieruzzi,Champion,Borufsen,GraaskampAndKatzen,Grofman"
105,,10,0.3,0.0,0.1,0.99,0.8054571428571429,0.19454285714285716,,2.628425,735959,104041,25,705.1112903225807,1.1954980000000006,"TitForTat,Nydegger,TidemanAndChieruzzi,Champion,Borufsen,GraaskampAndKatzen,Grofman"
106,,10,0.3,0.0,0.1,0.95,0.7540035714285714,0.24599642857142856,,2.4908285714285716,697432,142568,25,684.741935483871,1.1920859999999998,"TitForTat,Nydegger,TidemanAndChieruzzi,Champion,Borufsen,GraaskampAndKatzen,Grofman"
