,ModelType,agents,decay_limit,discount_rate,epsilon,epsilon_decay,hidden_size,learning_rate,lookback,n1,n2,num_layers,tn_mean_score,tn_mean_time,tn_rank,tr_cooperation_percentage,tr_cumul_regret,tr_cumul_reward,tr_defection_percentage,tr_final_loss,tr_mean_reward
1322,DQN,"TitForTat,OmegaTFT,TFTT,TTFT,GradualTFT,GenerousTFT",,0.95,0.2,0.0,,0.01,2.0,16,,,446.85,11.258802999999997,30.0,0.2621083333333333,319888.0,400112.0,0.7378916666666666,0.5255912121521062,1.6671333333333334
1323,DQN,"TitForTat,OmegaTFT,TFTT,TTFT,GradualTFT,GenerousTFT",,0.95,0.05,0.0,,0.001,2.0,32,,,421.0709677419355,10.314706999999997,29.0,0.024525,385097.0,334903.0,0.975475,0.7315654435906205,1.3954291666666667
1324,DQN,"TitForTat,OmegaTFT,TFTT,TTFT,GradualTFT,GenerousTFT",,0.95,0.05,0.0,,0.01,2.0,32,,,463.1774193548387,11.081401,30.0,0.3407375,268261.0,451739.0,0.6592625,0.4384245858322735,1.8822458333333332
1325,DQN,"TitForTat,OmegaTFT,TFTT,TTFT,GradualTFT,GenerousTFT",,0.95,0.1,0.0,,0.001,2.0,32,,,715.0112903225806,9.530899999999995,24.0,0.8445666666666667,107911.0,612089.0,0.1554333333333333,1.190859217171892,2.550370833333333
1326,DQN,"TitForTat,OmegaTFT,TFTT,TTFT,GradualTFT,GenerousTFT",,0.95,0.1,0.0,,0.01,2.0,32,,,511.5032258064516,11.944972,25.0,0.2551708333333333,308580.0,411420.0,0.7448291666666667,0.4175613752186759,1.71425
1327,DQN,"TitForTat,OmegaTFT,TFTT,TTFT,GradualTFT,GenerousTFT",,0.95,0.2,0.0,,0.001,2.0,32,,,509.0983870967742,10.898802000000002,25.0,0.6239666666666667,216076.0,503924.0,0.3760333333333333,0.5447821723352947,2.099683333333333
1328,DQN,"TitForTat,OmegaTFT,TFTT,TTFT,GradualTFT,GenerousTFT",,0.95,0.2,0.0,,0.01,2.0,32,,,687.8516129032258,9.19046,25.0,0.9005583333333333,89911.0,630089.0,0.0994416666666666,2.2087609078529145,2.625370833333333
1329,DQN,"TitForTat,OmegaTFT,TFTT,TTFT,GradualTFT,GenerousTFT",,0.95,0.05,0.0,,0.001,2.0,64,,,705.6806451612903,9.289838,25.0,0.860425,83380.0,636620.0,0.139575,0.2449243663689101,2.6525833333333333
1330,DQN,"TitForTat,OmegaTFT,TFTT,TTFT,GradualTFT,GenerousTFT",,0.95,0.05,0.0,,0.01,2.0,64,,,701.3096774193548,9.468687,24.0,0.9746166666666668,13364.0,706636.0,0.0253833333333333,1.4257980316426309,2.9443166666666665
1331,DQN,"TitForTat,OmegaTFT,TFTT,TTFT,GradualTFT,GenerousTFT",,0.95,0.1,0.0,,0.001,2.0,64,,,763.2532258064516,10.023697,15.0,0.949875,36739.0,683261.0,0.050125,2.38637390366594,2.8469208333333333
1332,DQN,"TitForTat,OmegaTFT,TFTT,TTFT,GradualTFT,GenerousTFT",,0.95,0.1,0.0,,0.01,2.0,64,,,750.5822580645162,9.873083,21.0,0.9494041666666668,39265.0,680735.0,0.0505958333333333,2.377375857196345,2.836395833333333
1333,DQN,"TitForTat,OmegaTFT,TFTT,TTFT,GradualTFT,GenerousTFT",,0.95,0.2,0.0,,0.001,2.0,64,,,658.1967741935484,8.698758999999997,25.0,0.6961125,196036.0,523964.0,0.3038875,0.5425956688057337,2.183183333333333
1334,DQN,"TitForTat,OmegaTFT,TFTT,TTFT,GradualTFT,GenerousTFT",,0.95,0.2,0.0,,0.01,2.0,64,,,664.0145161290322,9.361944,25.0,0.8998916666666666,88290.0,631710.0,0.1001083333333333,2.214605514310797,2.632125
1335,DQN,"TitForTat,OmegaTFT,TFTT,TTFT,GradualTFT,GenerousTFT",,0.95,0.05,0.0,,0.001,2.0,128,,,712.9822580645161,9.648917999999998,23.0,0.8822083333333334,67330.0,652670.0,0.1177916666666666,0.2273069048896596,2.7194583333333333
1336,DQN,"TitForTat,OmegaTFT,TFTT,TTFT,GradualTFT,GenerousTFT",,0.95,0.05,0.0,,0.01,2.0,128,,,680.5064516129032,9.607483,25.0,0.9745875,12253.0,707747.0,0.0254125,2.4652975226666003,2.948945833333333
1337,DQN,"TitForTat,OmegaTFT,TFTT,TTFT,GradualTFT,GenerousTFT",,0.95,0.1,0.0,,0.001,2.0,128,,,736.241935483871,10.330511999999995,21.0,0.9497666666666666,37752.0,682248.0,0.0502333333333333,2.382743144067566,2.8427
1338,DQN,"TitForTat,OmegaTFT,TFTT,TTFT,GradualTFT,GenerousTFT",,0.95,0.1,0.0,,0.01,2.0,128,,,734.5258064516129,9.963138,21.0,0.9487,37116.0,682884.0,0.0513,2.3849105029674664,2.84535
1339,DQN,"TitForTat,OmegaTFT,TFTT,TTFT,GradualTFT,GenerousTFT",,0.95,0.2,0.0,,0.001,2.0,128,,,702.6887096774194,9.985437,25.0,0.8987708333333333,89406.0,630594.0,0.1012291666666666,2.2101614790351984,2.627475
1340,DQN,"TitForTat,OmegaTFT,TFTT,TTFT,GradualTFT,GenerousTFT",,0.95,0.2,0.0,,0.01,2.0,128,,,722.0241935483871,9.956884999999998,23.0,0.8994916666666667,87538.0,632462.0,0.1005083333333333,2.218326292644938,2.6352583333333333
1341,DQN,"TitForTat,OmegaTFT,TFTT,TTFT,GradualTFT,GenerousTFT",,0.95,0.05,0.0,,0.001,4.0,4,,,739.0274193548387,9.48824,19.0,0.9747958333333332,12620.0,707380.0,0.0252041666666666,1.4108365186491516,2.947416666666667
1342,DQN,"TitForTat,OmegaTFT,TFTT,TTFT,GradualTFT,GenerousTFT",,0.95,0.05,0.0,,0.01,4.0,4,,,494.7258064516129,11.385882,26.0,0.0252541666666666,384525.0,335475.0,0.9747458333333332,0.7594220944292513,1.3978125
1343,DQN,"TitForTat,OmegaTFT,TFTT,TTFT,GradualTFT,GenerousTFT",,0.95,0.1,0.0,,0.001,4.0,4,,,709.4887096774194,9.072994,21.0,0.4213666666666666,246930.0,473070.0,0.5786333333333333,0.6101671237473669,1.971125
1344,DQN,"TitForTat,OmegaTFT,TFTT,TTFT,GradualTFT,GenerousTFT",,0.95,0.1,0.0,,0.01,4.0,4,,,408.1016129032258,9.663625,31.0,0.1154208333333333,354927.0,365073.0,0.8845791666666667,0.7955266455257617,1.5211375
1345,DQN,"TitForTat,OmegaTFT,TFTT,TTFT,GradualTFT,GenerousTFT",,0.95,0.2,0.0,,0.001,4.0,4,,,711.0241935483871,9.79925,23.0,0.7897875,139108.0,580892.0,0.2102125,0.4647363493312001,2.4203833333333336
1346,DQN,"TitForTat,OmegaTFT,TFTT,TTFT,GradualTFT,GenerousTFT",,0.95,0.2,0.0,,0.01,4.0,4,,,719.2612903225806,10.061669000000002,23.0,0.5304875,253052.0,466948.0,0.4695125,0.4146825567860135,1.9456166666666668
1347,DQN,"TitForTat,OmegaTFT,TFTT,TTFT,GradualTFT,GenerousTFT",,0.95,0.05,0.0,,0.001,4.0,8,,,693.8451612903226,9.129382,23.0,0.7527083333333333,111347.0,608653.0,0.2472916666666666,0.1710394552389931,2.5360541666666667
1348,DQN,"TitForTat,OmegaTFT,TFTT,TTFT,GradualTFT,GenerousTFT",,0.95,0.05,0.0,,0.01,4.0,8,,,444.1548387096774,10.231609,30.0,0.2201166666666666,311935.0,408065.0,0.7798833333333334,0.3761936500262841,1.7002708333333334
1349,DQN,"TitForTat,OmegaTFT,TFTT,TTFT,GradualTFT,GenerousTFT",,0.95,0.1,0.0,,0.001,4.0,8,,,723.0387096774193,9.684102,20.0,0.7045166666666667,134591.0,585409.0,0.2954833333333333,0.4042895897292042,2.439204166666667
1350,DQN,"TitForTat,OmegaTFT,TFTT,TTFT,GradualTFT,GenerousTFT",,0.95,0.1,0.0,,0.01,4.0,8,,,738.9564516129033,9.551915,21.0,0.9500625,38255.0,681745.0,0.0499375,2.3808296595017118,2.8406041666666666
1351,DQN,"TitForTat,OmegaTFT,TFTT,TTFT,GradualTFT,GenerousTFT",,0.95,0.2,0.0,,0.001,4.0,8,,,494.0306451612903,11.136693999999997,27.0,0.2524,291334.0,428666.0,0.7476,0.6111312768865119,1.7861083333333334
1352,DQN,"TitForTat,OmegaTFT,TFTT,TTFT,GradualTFT,GenerousTFT",,0.95,0.2,0.0,,0.01,4.0,8,,,738.2016129032259,9.347707,19.0,0.900325,89606.0,630394.0,0.099675,2.209579966980716,2.6266416666666665
1353,DQN,"TitForTat,OmegaTFT,TFTT,TTFT,GradualTFT,GenerousTFT",,0.95,0.05,0.0,,0.001,4.0,16,,,713.6322580645161,9.400638000000006,25.0,0.7812833333333333,93160.0,626840.0,0.2187166666666666,0.1487578997891471,2.611833333333333
1354,DQN,"TitForTat,OmegaTFT,TFTT,TTFT,GradualTFT,GenerousTFT",,0.95,0.05,0.0,,0.01,4.0,16,,,462.033870967742,11.797265999999995,29.0,0.1731791666666666,329643.0,390357.0,0.8268208333333333,0.4300043325417413,1.6264875
1355,DQN,"TitForTat,OmegaTFT,TFTT,TTFT,GradualTFT,GenerousTFT",,0.95,0.1,0.0,,0.001,4.0,16,,,717.2532258064516,9.176208000000004,23.0,0.61895,160883.0,559117.0,0.38105,0.3039033294236559,2.329654166666667
1356,DQN,"TitForTat,OmegaTFT,TFTT,TTFT,GradualTFT,GenerousTFT",,0.95,0.1,0.0,,0.01,4.0,16,,,489.1241935483871,11.746250000000002,25.0,0.4930666666666666,230818.0,489182.0,0.5069333333333333,0.3716391678347028,2.0382583333333333
1357,DQN,"TitForTat,OmegaTFT,TFTT,TTFT,GradualTFT,GenerousTFT",,0.95,0.2,0.0,,0.001,4.0,16,,,738.7322580645161,9.632854000000002,21.0,0.7018875,162301.0,557699.0,0.2981125,0.3893718548431671,2.323745833333333
1358,DQN,"TitForTat,OmegaTFT,TFTT,TTFT,GradualTFT,GenerousTFT",,0.95,0.2,0.0,,0.01,4.0,16,,,451.9,11.332081,29.0,0.3779291666666666,285044.0,434956.0,0.6220708333333334,0.4849370371011037,1.8123166666666664
1359,DQN,"TitForTat,OmegaTFT,TFTT,TTFT,GradualTFT,GenerousTFT",,0.95,0.05,0.0,,0.001,4.0,32,,,723.9516129032259,9.715490999999997,22.0,0.7497833333333334,110991.0,609009.0,0.2502166666666666,0.2307399772412076,2.5375375
1360,DQN,"TitForTat,OmegaTFT,TFTT,TTFT,GradualTFT,GenerousTFT",,0.95,0.05,0.0,,0.01,4.0,32,,,722.4177419354838,9.903258,25.0,0.9747666666666668,12077.0,707923.0,0.0252333333333333,2.4659195548578645,2.949679166666667
1361,DQN,"TitForTat,OmegaTFT,TFTT,TTFT,GradualTFT,GenerousTFT",,0.95,0.1,0.0,,0.001,4.0,32,,,783.7274193548387,10.10751,8.0,0.7940208333333333,106951.0,613049.0,0.2059791666666666,0.2559839217422602,2.554370833333333
1362,DQN,"TitForTat,OmegaTFT,TFTT,TTFT,GradualTFT,GenerousTFT",,0.95,0.1,0.0,,0.01,4.0,32,,,697.8467741935484,9.141485,24.0,0.9498333333333332,38133.0,681867.0,0.0501666666666666,2.3815617870748045,2.8411125
1363,DQN,"TitForTat,OmegaTFT,TFTT,TTFT,GradualTFT,GenerousTFT",,0.95,0.2,0.0,,0.001,4.0,32,,,643.7645161290322,8.596818999999998,25.0,0.7101083333333333,157389.0,562611.0,0.2898916666666666,0.4597321853916333,2.3442125
1364,DQN,"TitForTat,OmegaTFT,TFTT,TTFT,GradualTFT,GenerousTFT",,0.95,0.2,0.0,,0.01,4.0,32,,,722.916129032258,9.877333000000002,21.0,0.9005541666666667,88520.0,631480.0,0.0994458333333333,2.2140005036522945,2.6311666666666667
1365,DQN,"TitForTat,OmegaTFT,TFTT,TTFT,GradualTFT,GenerousTFT",,0.95,0.05,0.0,,0.001,4.0,64,,,747.8903225806451,9.919489,18.0,0.84665,74436.0,645564.0,0.15335,0.1679592099412778,2.68985
1366,DQN,"TitForTat,OmegaTFT,TFTT,TTFT,GradualTFT,GenerousTFT",,0.95,0.05,0.0,,0.01,4.0,64,,,459.81935483870967,11.073641,29.0,0.4222041666666666,235465.0,484535.0,0.5777958333333333,0.4572427425480167,2.018895833333333
1367,DQN,"TitForTat,OmegaTFT,TFTT,TTFT,GradualTFT,GenerousTFT",,0.95,0.1,0.0,,0.001,4.0,64,,,716.9322580645161,9.077361000000002,24.0,0.78765,103764.0,616236.0,0.21235,0.248343916127766,2.56765
1368,DQN,"TitForTat,OmegaTFT,TFTT,TTFT,GradualTFT,GenerousTFT",,0.95,0.1,0.0,,0.01,4.0,64,,,657.9596774193549,8.966343999999998,25.0,0.9502708333333332,34354.0,685646.0,0.0497291666666666,2.394542743110657,2.8568583333333333
1369,DQN,"TitForTat,OmegaTFT,TFTT,TTFT,GradualTFT,GenerousTFT",,0.95,0.2,0.0,,0.001,4.0,64,,,730.6161290322581,9.502999999999998,20.0,0.8998,88583.0,631417.0,0.1002,2.2136664201155303,2.630904166666667
1370,DQN,"TitForTat,OmegaTFT,TFTT,TTFT,GradualTFT,GenerousTFT",,0.95,0.2,0.0,,0.01,4.0,64,,,708.2935483870967,9.393627,24.0,0.899925,90368.0,629632.0,0.100075,2.207279768184821,2.623466666666667
1371,DQN,"TitForTat,OmegaTFT,TFTT,TTFT,GradualTFT,GenerousTFT",,0.95,0.05,0.0,,0.001,4.0,128,,,683.1854838709677,9.476715000000002,25.0,0.8688916666666666,68652.0,651348.0,0.1311083333333333,0.1901867772610571,2.71395
1372,DQN,"TitForTat,OmegaTFT,TFTT,TTFT,GradualTFT,GenerousTFT",,0.95,0.05,0.0,,0.01,4.0,128,,,425.5145161290322,10.992784,30.0,0.2235375,310225.0,409775.0,0.7764625,0.3723189998790072,1.7073958333333332
1373,DQN,"TitForTat,OmegaTFT,TFTT,TTFT,GradualTFT,GenerousTFT",,0.95,0.1,0.0,,0.001,4.0,128,,,682.674193548387,9.432937999999996,25.0,0.8195791666666666,99306.0,620694.0,0.1804208333333333,0.2808644651529048,2.586225
1374,DQN,"TitForTat,OmegaTFT,TFTT,TTFT,GradualTFT,GenerousTFT",,0.95,0.1,0.0,,0.01,4.0,128,,,731.1016129032258,10.314922,23.0,0.9500125,37018.0,682982.0,0.0499875,2.385866386401521,2.8457583333333334
1375,DQN,"TitForTat,OmegaTFT,TFTT,TTFT,GradualTFT,GenerousTFT",,0.95,0.2,0.0,,0.001,4.0,128,,,695.9693548387097,9.505802,25.0,0.900175,88066.0,631934.0,0.099825,2.215379177637014,2.633058333333333
1376,DQN,"TitForTat,OmegaTFT,TFTT,TTFT,GradualTFT,GenerousTFT",,0.95,0.2,0.0,,0.01,4.0,128,,,746.1290322580645,10.444869,17.0,0.8993916666666667,89027.0,630973.0,0.1006083333333333,2.2124550490831334,2.6290541666666667
1377,DQN,"TitForTat,OmegaTFT,TFTT,TTFT,GradualTFT,GenerousTFT",,0.95,0.05,0.0,,0.001,6.0,4,,,727.4516129032259,9.871516999999995,22.0,0.8216416666666667,78547.0,641453.0,0.1783583333333333,0.1368074462333416,2.672720833333333
1378,DQN,"TitForTat,OmegaTFT,TFTT,TTFT,GradualTFT,GenerousTFT",,0.95,0.05,0.0,,0.01,6.0,4,,,470.06935483870967,11.606094000000004,28.0,0.6196375,166719.0,553281.0,0.3803625,0.2642367425093635,2.3053375
1379,DQN,"TitForTat,OmegaTFT,TFTT,TTFT,GradualTFT,GenerousTFT",,0.95,0.1,0.0,,0.001,6.0,4,,,690.5741935483871,9.086288,25.0,0.7376666666666667,124269.0,595731.0,0.2623333333333333,0.2440633892314405,2.4822125
1380,DQN,"TitForTat,OmegaTFT,TFTT,TTFT,GradualTFT,GenerousTFT",,0.95,0.1,0.0,,0.01,6.0,4,,,777.4774193548387,10.024448,7.0,0.9503583333333332,36235.0,683765.0,0.0496416666666666,2.388099849137913,2.8490208333333333
1381,DQN,"TitForTat,OmegaTFT,TFTT,TTFT,GradualTFT,GenerousTFT",,0.95,0.2,0.0,,0.001,6.0,4,,,555.858064516129,10.076511999999996,25.0,0.4665416666666667,230295.0,489705.0,0.5334583333333334,1.5646021238745351,2.0404375
1382,DQN,"TitForTat,OmegaTFT,TFTT,TTFT,GradualTFT,GenerousTFT",,0.95,0.2,0.0,,0.01,6.0,4,,,453.9290322580645,11.032836000000003,26.0,0.3080541666666667,313466.0,406534.0,0.6919458333333334,0.4796718614095692,1.6938916666666666
1383,DQN,"TitForTat,OmegaTFT,TFTT,TTFT,GradualTFT,GenerousTFT",,0.95,0.05,0.0,,0.001,6.0,8,,,718.4564516129033,9.384862999999996,24.0,0.84125,67773.0,652227.0,0.15875,0.1180051041452116,2.7176125
1384,DQN,"TitForTat,OmegaTFT,TFTT,TTFT,GradualTFT,GenerousTFT",,0.95,0.05,0.0,,0.01,6.0,8,,,711.3596774193549,9.452669000000002,22.0,0.9748875,12190.0,707810.0,0.0251125,1.4032179188379346,2.949208333333333
1385,DQN,"TitForTat,OmegaTFT,TFTT,TTFT,GradualTFT,GenerousTFT",,0.95,0.1,0.0,,0.001,6.0,8,,,586.1193548387097,9.888845,25.0,0.8232666666666667,91604.0,628396.0,0.1767333333333333,0.2197457945615616,2.618316666666667
1386,DQN,"TitForTat,OmegaTFT,TFTT,TTFT,GradualTFT,GenerousTFT",,0.95,0.1,0.0,,0.01,6.0,8,,,726.9483870967742,9.563792,21.0,0.9502958333333332,35577.0,684423.0,0.0497041666666666,2.354360819667502,2.8517625
1387,DQN,"TitForTat,OmegaTFT,TFTT,TTFT,GradualTFT,GenerousTFT",,0.95,0.2,0.0,,0.001,6.0,8,,,627.2483870967742,10.656714999999997,25.0,0.2667708333333333,288998.0,431002.0,0.7332291666666667,0.4922177496397442,1.7958416666666666
1388,DQN,"TitForTat,OmegaTFT,TFTT,TTFT,GradualTFT,GenerousTFT",,0.95,0.2,0.0,,0.01,6.0,8,,,800.0645161290323,10.288694000000003,8.0,0.8988958333333333,88059.0,631941.0,0.1011041666666666,2.215533604563788,2.6330875
1389,DQN,"TitForTat,OmegaTFT,TFTT,TTFT,GradualTFT,GenerousTFT",,0.95,0.05,0.0,,0.001,6.0,16,,,467.56612903225806,12.014602000000002,27.0,0.0248,384326.0,335674.0,0.9752,0.7298497315861919,1.3986416666666666
1390,DQN,"TitForTat,OmegaTFT,TFTT,TTFT,GradualTFT,GenerousTFT",,0.95,0.05,0.0,,0.01,6.0,16,,,460.4790322580645,11.453216,28.0,0.0250708333333333,384476.0,335524.0,0.9749291666666666,0.7382515797428678,1.398016666666667
1391,DQN,"TitForTat,OmegaTFT,TFTT,TTFT,GradualTFT,GenerousTFT",,0.95,0.1,0.0,,0.001,6.0,16,,,679.8822580645161,9.232511999999998,24.0,0.8190166666666666,92261.0,627739.0,0.1809833333333333,0.2078449320481978,2.6155791666666666
1392,DQN,"TitForTat,OmegaTFT,TFTT,TTFT,GradualTFT,GenerousTFT",,0.95,0.1,0.0,,0.01,6.0,16,,,451.6693548387097,11.535497000000005,29.0,0.3485833333333333,277949.0,442051.0,0.6514166666666666,0.415768588648768,1.8418791666666667
1393,DQN,"TitForTat,OmegaTFT,TFTT,TTFT,GradualTFT,GenerousTFT",,0.95,0.2,0.0,,0.001,6.0,16,,,642.2290322580645,10.548275,25.0,0.7256666666666667,156807.0,563193.0,0.2743333333333333,0.3519826748629461,2.3466375
1394,DQN,"TitForTat,OmegaTFT,TFTT,TTFT,GradualTFT,GenerousTFT",,0.95,0.2,0.0,,0.01,6.0,16,,,657.5370967741935,8.839910000000001,25.0,0.9014041666666668,86593.0,633407.0,0.0985958333333333,2.220340123646097,2.6391958333333334
1395,DQN,"TitForTat,OmegaTFT,TFTT,TTFT,GradualTFT,GenerousTFT",,0.95,0.05,0.0,,0.001,6.0,32,,,692.8129032258065,9.332153000000002,24.0,0.9032875,45410.0,674590.0,0.0967125,0.1213723044788794,2.810791666666667
1396,DQN,"TitForTat,OmegaTFT,TFTT,TTFT,GradualTFT,GenerousTFT",,0.95,0.05,0.0,,0.01,6.0,32,,,663.4774193548387,8.945452000000005,25.0,0.9744666666666668,12712.0,707288.0,0.0255333333333333,2.463784502759576,2.947033333333333
1397,DQN,"TitForTat,OmegaTFT,TFTT,TTFT,GradualTFT,GenerousTFT",,0.95,0.1,0.0,,0.001,6.0,32,,,703.2790322580645,9.327588,24.0,0.6603291666666666,149410.0,570590.0,0.3396708333333333,0.3454870350945453,2.377458333333333
1398,DQN,"TitForTat,OmegaTFT,TFTT,TTFT,GradualTFT,GenerousTFT",,0.95,0.1,0.0,,0.01,6.0,32,,,461.1161290322581,10.995833,31.0,0.2929875,292114.0,427886.0,0.7070125,0.4591574078146609,1.7828583333333334
1399,DQN,"TitForTat,OmegaTFT,TFTT,TTFT,GradualTFT,GenerousTFT",,0.95,0.2,0.0,,0.001,6.0,32,,,639.4112903225806,10.309025999999996,25.0,0.7369375,147169.0,572831.0,0.2630625,0.3397470150150545,2.386795833333333
1400,DQN,"TitForTat,OmegaTFT,TFTT,TTFT,GradualTFT,GenerousTFT",,0.95,0.2,0.0,,0.01,6.0,32,,,688.6403225806451,9.374036,25.0,0.9004041666666667,87085.0,632915.0,0.0995958333333333,2.218881201131892,2.6371458333333333
1401,DQN,"TitForTat,OmegaTFT,TFTT,TTFT,GradualTFT,GenerousTFT",,0.95,0.05,0.0,,0.001,6.0,64,,,689.6145161290323,9.329554000000002,25.0,0.8730833333333333,59540.0,660460.0,0.1269166666666666,0.1359939208914721,2.751916666666667
1402,DQN,"TitForTat,OmegaTFT,TFTT,TTFT,GradualTFT,GenerousTFT",,0.95,0.05,0.0,,0.01,6.0,64,,,694.7096774193549,8.973495999999997,25.0,0.9751708333333332,11975.0,708025.0,0.0248291666666666,2.466165279106299,2.9501041666666667
1403,DQN,"TitForTat,OmegaTFT,TFTT,TTFT,GradualTFT,GenerousTFT",,0.95,0.1,0.0,,0.001,6.0,64,,,620.3629032258065,9.606614,25.0,0.81305,101583.0,618417.0,0.18695,0.2375284562327598,2.5767375
1404,DQN,"TitForTat,OmegaTFT,TFTT,TTFT,GradualTFT,GenerousTFT",,0.95,0.1,0.0,,0.01,6.0,64,,,670.0435483870967,9.17271,25.0,0.9503916666666666,35127.0,684873.0,0.0496083333333333,2.391955380950765,2.8536375
1405,DQN,"TitForTat,OmegaTFT,TFTT,TTFT,GradualTFT,GenerousTFT",,0.95,0.2,0.0,,0.001,6.0,64,,,707.166129032258,9.485719999999995,24.0,0.7029375,162872.0,557128.0,0.2970625,0.434890061846468,2.3213666666666666
1406,DQN,"TitForTat,OmegaTFT,TFTT,TTFT,GradualTFT,GenerousTFT",,0.95,0.2,0.0,,0.01,6.0,64,,,631.6774193548387,8.814163999999998,25.0,0.8992916666666667,88715.0,631285.0,0.1007083333333333,2.213114236940878,2.6303541666666668
1407,DQN,"TitForTat,OmegaTFT,TFTT,TTFT,GradualTFT,GenerousTFT",,0.95,0.05,0.0,,0.001,6.0,128,,,649.7838709677419,9.405648,25.0,0.9747708333333334,11613.0,708387.0,0.0252291666666666,2.4675732991603088,2.9516125
1408,DQN,"TitForTat,OmegaTFT,TFTT,TTFT,GradualTFT,GenerousTFT",,0.95,0.05,0.0,,0.01,6.0,128,,,715.0467741935483,9.339574,23.0,0.9747333333333332,12694.0,707306.0,0.0252666666666666,2.463764711046219,2.947108333333333
1409,DQN,"TitForTat,OmegaTFT,TFTT,TTFT,GradualTFT,GenerousTFT",,0.95,0.1,0.0,,0.001,6.0,128,,,616.0064516129032,10.056884,25.0,0.7138083333333334,138757.0,581243.0,0.2861916666666667,0.3648636291357012,2.4218458333333333
1410,DQN,"TitForTat,OmegaTFT,TFTT,TTFT,GradualTFT,GenerousTFT",,0.95,0.1,0.0,,0.01,6.0,128,,,709.2612903225806,9.63459,25.0,0.9468416666666668,38011.0,681989.0,0.0531583333333333,2.381078847254996,2.8416208333333333
1411,DQN,"TitForTat,OmegaTFT,TFTT,TTFT,GradualTFT,GenerousTFT",,0.95,0.2,0.0,,0.001,6.0,128,,,725.7048387096775,10.227512000000004,23.0,0.901275,89054.0,630946.0,0.098725,2.21159021611015,2.6289416666666665
1412,DQN,"TitForTat,OmegaTFT,TFTT,TTFT,GradualTFT,GenerousTFT",,0.95,0.2,0.0,,0.01,6.0,128,,,736.2403225806452,10.036507999999998,24.0,0.8997708333333333,88797.0,631203.0,0.1002291666666666,2.2129762281091883,2.6300125
1413,DQN,"TitForTat,OmegaTFT,TFTT,TTFT,GradualTFT,GenerousTFT",,0.95,0.05,0.0,,0.001,8.0,4,,,705.8322580645162,9.168473,24.0,0.5831833333333334,168658.0,551342.0,0.4168166666666666,0.2635697403273317,2.297258333333333
1414,DQN,"TitForTat,OmegaTFT,TFTT,TTFT,GradualTFT,GenerousTFT",,0.95,0.05,0.0,,0.01,8.0,4,,,444.1983870967742,11.117452,30.0,0.2335666666666666,313540.0,406460.0,0.7664333333333333,0.3634538697672489,1.6935833333333334
1415,DQN,"TitForTat,OmegaTFT,TFTT,TTFT,GradualTFT,GenerousTFT",,0.95,0.1,0.0,,0.001,8.0,4,,,420.1258064516129,10.524914999999998,31.0,0.7815208333333333,104827.0,615173.0,0.2184791666666666,0.1944481402449961,2.5632208333333333
1416,DQN,"TitForTat,OmegaTFT,TFTT,TTFT,GradualTFT,GenerousTFT",,0.95,0.1,0.0,,0.01,8.0,4,,,460.13870967741934,11.018802000000004,27.0,0.2520833333333333,312046.0,407954.0,0.7479166666666667,0.4111645694292212,1.6998083333333334
1417,DQN,"TitForTat,OmegaTFT,TFTT,TTFT,GradualTFT,GenerousTFT",,0.95,0.2,0.0,,0.001,8.0,4,,,534.266129032258,9.423155,25.0,0.3991291666666666,242961.0,477039.0,0.6008708333333334,1.5160150912698358,1.9876625
1418,DQN,"TitForTat,OmegaTFT,TFTT,TTFT,GradualTFT,GenerousTFT",,0.95,0.2,0.0,,0.01,8.0,4,,,458.9209677419355,11.495339000000005,29.0,0.5185916666666667,261782.0,458218.0,0.4814083333333333,0.4396023576452436,1.9092416666666667
1419,DQN,"TitForTat,OmegaTFT,TFTT,TTFT,GradualTFT,GenerousTFT",,0.95,0.05,0.0,,0.001,8.0,8,,,727.424193548387,9.562287999999995,23.0,0.8903,49846.0,670154.0,0.1097,0.1309898485904251,2.792308333333333
1420,DQN,"TitForTat,OmegaTFT,TFTT,TTFT,GradualTFT,GenerousTFT",,0.95,0.05,0.0,,0.01,8.0,8,,,436.6193548387097,11.296970000000002,29.0,0.0250666666666666,384160.0,335840.0,0.9749333333333332,0.7340402982915012,1.399333333333333
1421,DQN,"TitForTat,OmegaTFT,TFTT,TTFT,GradualTFT,GenerousTFT",,0.95,0.1,0.0,,0.001,8.0,8,,,680.141935483871,9.574856,25.0,0.7473916666666667,121398.0,598602.0,0.2526083333333333,0.2254922791496683,2.494175
1422,DQN,"TitForTat,OmegaTFT,TFTT,TTFT,GradualTFT,GenerousTFT",,0.95,0.1,0.0,,0.01,8.0,8,,,708.4387096774194,9.737962,24.0,0.9506958333333332,36315.0,683685.0,0.0493041666666666,2.387671796578124,2.8486875
1423,DQN,"TitForTat,OmegaTFT,TFTT,TTFT,GradualTFT,GenerousTFT",,0.95,0.2,0.0,,0.001,8.0,8,,,675.3693548387097,9.388612,25.0,0.3891666666666666,252149.0,467851.0,0.6108333333333333,0.6025028344021326,1.9493791666666669
1424,DQN,"TitForTat,OmegaTFT,TFTT,TTFT,GradualTFT,GenerousTFT",,0.95,0.2,0.0,,0.01,8.0,8,,,704.3451612903226,9.358638999999998,23.0,0.8994291666666666,90652.0,629348.0,0.1005708333333333,2.206073684809059,2.6222833333333333
