,agents,decay_limit,discount_rate,epsilon,epsilon_decay,learning_rate,lookback,tn_mean_score,tn_mean_time,tn_rank,tr_cooperation_percentage,tr_cumul_regret,tr_cumul_reward,tr_defection_percentage,tr_final_loss,tr_mean_reward
124,"TitForTat,Nydegger,TidemanAndChieruzzi,Champion,Borufsen,SecondByGraaskampKatzen,Grofman,Leyvraz",,0.99,0.01,0.0,0.1,1.0,715.1258064516129,1.546348,23.0,0.7767,604414.0,4195586.0,0.2233,,2.62224125
125,"TitForTat,Nydegger,TidemanAndChieruzzi,Champion,Borufsen,SecondByGraaskampKatzen,Grofman,Leyvraz",,0.99,0.01,0.0,0.1,1.0,450.241935483871,5.553598999999998,29.0,0.771066875,605500.0,4194500.0,0.228933125,,2.6215625
126,"TitForTat,Nydegger,TidemanAndChieruzzi,Champion,Borufsen,SecondByGraaskampKatzen,Grofman,Leyvraz",,0.99,0.01,0.0,0.1,1.0,731.0903225806452,1.3946089999999998,20.0,0.773683125,607307.0,4192693.0,0.226316875,,2.620433125
127,"TitForTat,Nydegger,TidemanAndChieruzzi,Champion,Borufsen,SecondByGraaskampKatzen,Grofman,Leyvraz",,0.99,0.01,0.0,0.1,1.0,721.7112903225807,1.5176499999999995,22.0,0.773418125,614561.0,4185439.0,0.226581875,,2.615899375
128,"TitForTat,Nydegger,TidemanAndChieruzzi,Champion,Borufsen,SecondByGraaskampKatzen,Grofman,Leyvraz",,0.99,0.01,0.0,0.1,1.0,689.3483870967742,1.316897,25.0,0.77624375,593961.0,4206039.0,0.22375625,,2.628774375
129,"TitForTat,Nydegger,TidemanAndChieruzzi,Champion,Borufsen,SecondByGraaskampKatzen,Grofman,Leyvraz",,0.99,0.01,0.0,0.1,1.0,734.0322580645161,1.471235,23.0,0.777206875,608338.0,4191662.0,0.222793125,,2.61978875
130,"TitForTat,Nydegger,TidemanAndChieruzzi,Champion,Borufsen,SecondByGraaskampKatzen,Grofman,Leyvraz",,0.99,0.01,0.0,0.1,1.0,632.8322580645162,1.319363,25.0,0.77386,596630.0,4203370.0,0.22614,,2.62710625
131,"TitForTat,Nydegger,TidemanAndChieruzzi,Champion,Borufsen,SecondByGraaskampKatzen,Grofman,Leyvraz",,0.99,0.01,0.0,0.1,1.0,487.783870967742,4.636106999999999,26.0,0.77317375,613433.0,4186567.0,0.22682625,,2.616604375
132,"TitForTat,Nydegger,TidemanAndChieruzzi,Champion,Borufsen,SecondByGraaskampKatzen,Grofman,Leyvraz",,0.99,0.01,0.0,0.1,1.0,438.4241935483871,4.302613,31.0,0.77386875,604546.0,4195454.0,0.22613125,,2.62215875
133,"TitForTat,Nydegger,TidemanAndChieruzzi,Champion,Borufsen,SecondByGraaskampKatzen,Grofman,Leyvraz",,0.99,0.01,0.0,0.1,1.0,698.8435483870968,1.3650009999999992,25.0,0.77478375,619109.0,4180891.0,0.22521625,,2.613056875
134,"TitForTat,Nydegger,TidemanAndChieruzzi,Champion,Borufsen,SecondByGraaskampKatzen,Grofman,Leyvraz",,0.99,0.01,0.0,0.1,1.0,714.9725806451613,2.7909429999999995,22.0,0.774465625,603466.0,4196534.0,0.225534375,,2.62283375
135,"TitForTat,Nydegger,TidemanAndChieruzzi,Champion,Borufsen,SecondByGraaskampKatzen,Grofman,Leyvraz",,0.99,0.01,0.0,0.1,1.0,772.3241935483871,2.924622,12.0,0.772853125,600650.0,4199350.0,0.227146875,,2.62459375
136,"TitForTat,Nydegger,TidemanAndChieruzzi,Champion,Borufsen,SecondByGraaskampKatzen,Grofman,Leyvraz",,0.99,0.01,0.0,0.1,1.0,759.924193548387,2.151008,11.0,0.774745625,602130.0,4197870.0,0.225254375,,2.62366875
137,"TitForTat,Nydegger,TidemanAndChieruzzi,Champion,Borufsen,SecondByGraaskampKatzen,Grofman,Leyvraz",,0.99,0.01,0.0,0.1,1.0,700.1032258064516,1.3209239999999995,25.0,0.77463,606798.0,4193202.0,0.22537,,2.62075125
138,"TitForTat,Nydegger,TidemanAndChieruzzi,Champion,Borufsen,SecondByGraaskampKatzen,Grofman,Leyvraz",,0.99,0.01,0.0,0.1,1.0,716.5822580645162,1.1498929999999998,25.0,0.77268875,601478.0,4198522.0,0.22731125,,2.62407625
139,"TitForTat,Nydegger,TidemanAndChieruzzi,Champion,Borufsen,SecondByGraaskampKatzen,Grofman,Leyvraz",,0.99,0.01,0.0,0.1,1.0,755.9370967741935,1.460597,15.0,0.775071875,595675.0,4204325.0,0.224928125,,2.627703125
140,"TitForTat,Nydegger,TidemanAndChieruzzi,Champion,Borufsen,SecondByGraaskampKatzen,Grofman,Leyvraz",,0.99,0.01,0.0,0.1,1.0,721.6225806451613,1.0486179999999998,23.0,0.775168125,614893.0,4185107.0,0.224831875,,2.615691875
141,"TitForTat,Nydegger,TidemanAndChieruzzi,Champion,Borufsen,SecondByGraaskampKatzen,Grofman,Leyvraz",,0.99,0.01,0.0,0.1,1.0,676.7306451612903,1.2813950000000005,25.0,0.77807625,597471.0,4202529.0,0.22192375,,2.626580625
142,"TitForTat,Nydegger,TidemanAndChieruzzi,Champion,Borufsen,SecondByGraaskampKatzen,Grofman,Leyvraz",,0.99,0.01,0.0,0.1,1.0,428.5032258064516,4.749650000000001,31.0,0.773906875,608553.0,4191447.0,0.226093125,,2.619654375
143,"TitForTat,Nydegger,TidemanAndChieruzzi,Champion,Borufsen,SecondByGraaskampKatzen,Grofman,Leyvraz",,0.99,0.01,0.0,0.1,1.0,715.9354838709677,1.3566970000000005,21.0,0.774085625,601682.0,4198318.0,0.225914375,,2.62394875
144,"TitForTat,Nydegger,TidemanAndChieruzzi,Champion,Borufsen,SecondByGraaskampKatzen,Grofman,Leyvraz",,0.99,0.01,0.0,0.1,1.0,730.15,0.975083,18.0,0.774438125,593209.0,4206791.0,0.225561875,,2.629244375
145,"TitForTat,Nydegger,TidemanAndChieruzzi,Champion,Borufsen,SecondByGraaskampKatzen,Grofman,Leyvraz",,0.99,0.01,0.0,0.1,1.0,473.5241935483871,3.8600950000000007,28.0,0.774880625,609023.0,4190977.0,0.225119375,,2.619360625
146,"TitForTat,Nydegger,TidemanAndChieruzzi,Champion,Borufsen,SecondByGraaskampKatzen,Grofman,Leyvraz",,0.99,0.01,0.0,0.1,1.0,694.4032258064516,1.040952,24.0,0.773324375,595276.0,4204724.0,0.226675625,,2.6279525
147,"TitForTat,Nydegger,TidemanAndChieruzzi,Champion,Borufsen,SecondByGraaskampKatzen,Grofman,Leyvraz",,0.99,0.01,0.0,0.1,1.0,745.6370967741935,1.268154,20.0,0.777630625,602132.0,4197868.0,0.222369375,,2.6236675
148,"TitForTat,Nydegger,TidemanAndChieruzzi,Champion,Borufsen,SecondByGraaskampKatzen,Grofman,Leyvraz",,0.99,0.01,0.0,0.1,1.0,429.3790322580645,3.995783,31.0,0.77111375,598868.0,4201132.0,0.22888625,,2.6257075
149,"TitForTat,Nydegger,TidemanAndChieruzzi,Champion,Borufsen,SecondByGraaskampKatzen,Grofman,Leyvraz",,0.99,0.01,0.0,0.1,1.0,707.2177419354839,2.192546000000001,25.0,0.774141875,608261.0,4191739.0,0.225858125,,2.619836875
150,"TitForTat,Nydegger,TidemanAndChieruzzi,Champion,Borufsen,SecondByGraaskampKatzen,Grofman,Leyvraz",,0.99,0.01,0.0,0.1,1.0,660.8435483870968,1.1859950000000004,25.0,0.77434875,611174.0,4188826.0,0.22565125,,2.61801625
151,"TitForTat,Nydegger,TidemanAndChieruzzi,Champion,Borufsen,SecondByGraaskampKatzen,Grofman,Leyvraz",,0.99,0.01,0.0,0.1,1.0,724.4709677419355,1.0059949999999998,22.0,0.772629375,601009.0,4198991.0,0.227370625,,2.624369375
152,"TitForTat,Nydegger,TidemanAndChieruzzi,Champion,Borufsen,SecondByGraaskampKatzen,Grofman,Leyvraz",,0.99,0.01,0.0,0.1,1.0,639.7774193548387,1.225996,25.0,0.772854375,608958.0,4191042.0,0.227145625,,2.61940125
153,"TitForTat,Nydegger,TidemanAndChieruzzi,Champion,Borufsen,SecondByGraaskampKatzen,Grofman,Leyvraz",,0.99,0.01,0.0,0.1,1.0,727.4467741935484,0.9824450000000002,24.0,0.77828625,606745.0,4193255.0,0.22171375,,2.620784375
154,"TitForTat,Nydegger,TidemanAndChieruzzi,Champion,Borufsen,SecondByGraaskampKatzen,Grofman,Leyvraz",,0.99,0.01,0.0,0.1,1.0,761.3096774193548,1.185919,18.0,0.774561875,603856.0,4196144.0,0.225438125,,2.62259
155,"TitForTat,Nydegger,TidemanAndChieruzzi,Champion,Borufsen,SecondByGraaskampKatzen,Grofman,Leyvraz",,0.99,0.01,0.0,0.1,1.0,736.7532258064516,1.266613,21.0,0.7722125,596246.0,4203754.0,0.2277875,,2.62734625
156,"TitForTat,Nydegger,TidemanAndChieruzzi,Champion,Borufsen,SecondByGraaskampKatzen,Grofman,Leyvraz",,0.99,0.01,0.0,0.1,1.0,452.4032258064516,4.792418999999999,29.0,0.775999375,603449.0,4196551.0,0.224000625,,2.622844375
157,"TitForTat,Nydegger,TidemanAndChieruzzi,Champion,Borufsen,SecondByGraaskampKatzen,Grofman,Leyvraz",,0.99,0.01,0.0,0.1,1.0,674.6161290322581,1.299308,25.0,0.773840625,606415.0,4193585.0,0.226159375,,2.620990625
158,"TitForTat,Nydegger,TidemanAndChieruzzi,Champion,Borufsen,SecondByGraaskampKatzen,Grofman,Leyvraz",,0.99,0.01,0.0,0.1,1.0,675.0854838709678,1.0033680000000005,25.0,0.776046875,602550.0,4197450.0,0.223953125,,2.62340625
159,"TitForTat,Nydegger,TidemanAndChieruzzi,Champion,Borufsen,SecondByGraaskampKatzen,Grofman,Leyvraz",,0.99,0.01,0.0,0.1,1.0,709.9580645161291,1.201889,25.0,0.776755625,601339.0,4198661.0,0.223244375,,2.624163125
160,"TitForTat,Nydegger,TidemanAndChieruzzi,Champion,Borufsen,SecondByGraaskampKatzen,Grofman,Leyvraz",,0.99,0.01,0.0,0.1,1.0,704.3,1.1819929999999998,25.0,0.773295625,602068.0,4197932.0,0.226704375,,2.6237075
161,"TitForTat,Nydegger,TidemanAndChieruzzi,Champion,Borufsen,SecondByGraaskampKatzen,Grofman,Leyvraz",,0.99,0.1,0.0,0.1,1.0,702.1983870967742,1.1957160000000002,25.0,0.773439375,610791.0,4189209.0,0.226560625,,2.618255625
162,"TitForTat,Nydegger,TidemanAndChieruzzi,Champion,Borufsen,SecondByGraaskampKatzen,Grofman,Leyvraz",,0.99,0.1,0.0,0.1,1.0,482.8838709677419,3.97934,27.0,0.776448125,591783.0,4208217.0,0.223551875,,2.630135625
163,"TitForTat,Nydegger,TidemanAndChieruzzi,Champion,Borufsen,SecondByGraaskampKatzen,Grofman,Leyvraz",,0.99,0.1,0.0,0.1,1.0,708.8032258064516,1.1153460000000002,24.0,0.770170625,602445.0,4197555.0,0.229829375,,2.623471875
164,"TitForTat,Nydegger,TidemanAndChieruzzi,Champion,Borufsen,SecondByGraaskampKatzen,Grofman,Leyvraz",,0.99,0.1,0.0,0.1,1.0,682.2064516129033,1.1159070000000004,23.0,0.776225625,604009.0,4195991.0,0.223774375,,2.622494375
165,"TitForTat,Nydegger,TidemanAndChieruzzi,Champion,Borufsen,SecondByGraaskampKatzen,Grofman,Leyvraz",,0.99,0.1,0.0,0.1,1.0,728.8096774193548,1.006428,23.0,0.776310625,600202.0,4199798.0,0.223689375,,2.62487375
166,"TitForTat,Nydegger,TidemanAndChieruzzi,Champion,Borufsen,SecondByGraaskampKatzen,Grofman,Leyvraz",,0.99,0.1,0.0,0.1,1.0,702.5822580645162,1.2804289999999996,23.0,0.771855625,592548.0,4207452.0,0.228144375,,2.6296575
167,"TitForTat,Nydegger,TidemanAndChieruzzi,Champion,Borufsen,SecondByGraaskampKatzen,Grofman,Leyvraz",,0.99,0.1,0.0,0.1,1.0,739.9854838709678,1.1668939999999997,18.0,0.77828375,598366.0,4201634.0,0.22171625,,2.62602125
168,"TitForTat,Nydegger,TidemanAndChieruzzi,Champion,Borufsen,SecondByGraaskampKatzen,Grofman,Leyvraz",,0.99,0.1,0.0,0.1,1.0,666.2483870967742,1.3942429999999997,25.0,0.77131125,601103.0,4198897.0,0.22868875,,2.624310625
169,"TitForTat,Nydegger,TidemanAndChieruzzi,Champion,Borufsen,SecondByGraaskampKatzen,Grofman,Leyvraz",,0.99,0.1,0.0,0.1,1.0,739.4403225806452,1.8416890000000004,20.0,0.77248125,605189.0,4194811.0,0.22751875,,2.621756875
170,"TitForTat,Nydegger,TidemanAndChieruzzi,Champion,Borufsen,SecondByGraaskampKatzen,Grofman,Leyvraz",,0.99,0.1,0.0,0.1,1.0,684.1709677419354,1.4353120000000004,25.0,0.771428125,597416.0,4202584.0,0.228571875,,2.626615
171,"TitForTat,Nydegger,TidemanAndChieruzzi,Champion,Borufsen,SecondByGraaskampKatzen,Grofman,Leyvraz",,0.99,0.1,0.0,0.1,1.0,728.0887096774194,1.4935169999999998,22.0,0.776979375,599743.0,4200257.0,0.223020625,,2.625160625
172,"TitForTat,Nydegger,TidemanAndChieruzzi,Champion,Borufsen,SecondByGraaskampKatzen,Grofman,Leyvraz",,0.99,0.1,0.0,0.1,1.0,470.4645161290322,7.900372999999999,26.0,0.774718125,596955.0,4203045.0,0.225281875,,2.626903125
173,"TitForTat,Nydegger,TidemanAndChieruzzi,Champion,Borufsen,SecondByGraaskampKatzen,Grofman,Leyvraz",,0.99,0.1,0.0,0.1,1.0,720.3645161290323,0.8405109999999998,23.0,0.772685625,608142.0,4191858.0,0.227314375,,2.61991125
174,"TitForTat,Nydegger,TidemanAndChieruzzi,Champion,Borufsen,SecondByGraaskampKatzen,Grofman,Leyvraz",,0.99,0.1,0.0,0.1,1.0,753.2225806451613,0.896317,16.0,0.775351875,608545.0,4191455.0,0.224648125,,2.619659375
175,"TitForTat,Nydegger,TidemanAndChieruzzi,Champion,Borufsen,SecondByGraaskampKatzen,Grofman,Leyvraz",,0.99,0.1,0.0,0.1,1.0,691.408064516129,0.7743020000000002,24.0,0.774563125,595332.0,4204668.0,0.225436875,,2.6279175
176,"TitForTat,Nydegger,TidemanAndChieruzzi,Champion,Borufsen,SecondByGraaskampKatzen,Grofman,Leyvraz",,0.99,0.1,0.0,0.1,1.0,682.9370967741935,0.7640080000000002,25.0,0.779298125,598083.0,4201917.0,0.220701875,,2.626198125
177,"TitForTat,Nydegger,TidemanAndChieruzzi,Champion,Borufsen,SecondByGraaskampKatzen,Grofman,Leyvraz",,0.99,0.1,0.0,0.1,1.0,682.424193548387,1.2859300000000005,25.0,0.775966875,601271.0,4198729.0,0.224033125,,2.624205625
178,"TitForTat,Nydegger,TidemanAndChieruzzi,Champion,Borufsen,SecondByGraaskampKatzen,Grofman,Leyvraz",,0.99,0.1,0.0,0.1,1.0,678.0064516129032,1.2300869999999997,25.0,0.77004125,602314.0,4197686.0,0.22995875,,2.62355375
179,"TitForTat,Nydegger,TidemanAndChieruzzi,Champion,Borufsen,SecondByGraaskampKatzen,Grofman,Leyvraz",,0.99,0.1,0.0,0.1,1.0,709.2241935483871,1.2970070000000002,24.0,0.772886875,609544.0,4190456.0,0.227113125,,2.619035
180,"TitForTat,Nydegger,TidemanAndChieruzzi,Champion,Borufsen,SecondByGraaskampKatzen,Grofman,Leyvraz",,0.99,0.1,0.0,0.1,1.0,688.8112903225806,1.319939,24.0,0.77218375,600452.0,4199548.0,0.22781625,,2.6247175
181,"TitForTat,Nydegger,TidemanAndChieruzzi,Champion,Borufsen,SecondByGraaskampKatzen,Grofman,Leyvraz",,0.99,0.1,0.0,0.1,1.0,476.7225806451613,6.263228,26.0,0.7741725,604408.0,4195592.0,0.2258275,,2.622245
182,"TitForTat,Nydegger,TidemanAndChieruzzi,Champion,Borufsen,SecondByGraaskampKatzen,Grofman,Leyvraz",,0.99,0.1,0.0,0.1,1.0,687.7080645161291,1.3677950000000003,25.0,0.77376625,596373.0,4203627.0,0.22623375,,2.627266875
183,"TitForTat,Nydegger,TidemanAndChieruzzi,Champion,Borufsen,SecondByGraaskampKatzen,Grofman,Leyvraz",,0.99,0.1,0.0,0.1,1.0,439.9645161290322,3.5619210000000003,30.0,0.77478375,596979.0,4203021.0,0.22521625,,2.626888125
184,"TitForTat,Nydegger,TidemanAndChieruzzi,Champion,Borufsen,SecondByGraaskampKatzen,Grofman,Leyvraz",,0.99,0.1,0.0,0.1,1.0,660.9435483870968,0.69595,24.0,0.77449125,603068.0,4196932.0,0.22550875,,2.6230825
185,"TitForTat,Nydegger,TidemanAndChieruzzi,Champion,Borufsen,SecondByGraaskampKatzen,Grofman,Leyvraz",,0.99,0.1,0.0,0.1,1.0,434.8435483870968,3.977303,30.0,0.7725325,603289.0,4196711.0,0.2274675,,2.622944375
186,"TitForTat,Nydegger,TidemanAndChieruzzi,Champion,Borufsen,SecondByGraaskampKatzen,Grofman,Leyvraz",,0.99,0.1,0.0,0.1,1.0,767.2258064516129,1.313923,18.0,0.774415,599611.0,4200389.0,0.225585,,2.625243125
187,"TitForTat,Nydegger,TidemanAndChieruzzi,Champion,Borufsen,SecondByGraaskampKatzen,Grofman,Leyvraz",,0.99,0.1,0.0,0.1,1.0,732.7854838709677,1.0155409999999998,22.0,0.772768125,607712.0,4192288.0,0.227231875,,2.62018
188,"TitForTat,Nydegger,TidemanAndChieruzzi,Champion,Borufsen,SecondByGraaskampKatzen,Grofman,Leyvraz",,0.99,0.1,0.0,0.1,1.0,659.1774193548387,1.611073,25.0,0.7768875,602875.0,4197125.0,0.2231125,,2.623203125
189,"TitForTat,Nydegger,TidemanAndChieruzzi,Champion,Borufsen,SecondByGraaskampKatzen,Grofman,Leyvraz",,0.99,0.1,0.0,0.1,1.0,431.4274193548387,4.00616,30.0,0.774348125,593084.0,4206916.0,0.225651875,,2.6293225
190,"TitForTat,Nydegger,TidemanAndChieruzzi,Champion,Borufsen,SecondByGraaskampKatzen,Grofman,Leyvraz",,0.99,0.1,0.0,0.1,1.0,701.5177419354839,1.9493200000000008,25.0,0.781495,601247.0,4198753.0,0.218505,,2.624220625
191,"TitForTat,Nydegger,TidemanAndChieruzzi,Champion,Borufsen,SecondByGraaskampKatzen,Grofman,Leyvraz",,0.99,0.1,0.0,0.1,1.0,409.4322580645161,6.673809,31.0,0.773351875,600522.0,4199478.0,0.226648125,,2.62467375
192,"TitForTat,Nydegger,TidemanAndChieruzzi,Champion,Borufsen,SecondByGraaskampKatzen,Grofman,Leyvraz",,0.99,0.1,0.0,0.1,1.0,465.7016129032258,6.116037000000001,28.0,0.776619375,605716.0,4194284.0,0.223380625,,2.6214275
193,"TitForTat,Nydegger,TidemanAndChieruzzi,Champion,Borufsen,SecondByGraaskampKatzen,Grofman,Leyvraz",,0.99,0.1,0.0,0.1,1.0,760.9693548387097,2.101684,19.0,0.775705625,605055.0,4194945.0,0.224294375,,2.621840625
194,"TitForTat,Nydegger,TidemanAndChieruzzi,Champion,Borufsen,SecondByGraaskampKatzen,Grofman,Leyvraz",,0.99,0.1,0.0,0.1,1.0,637.2935483870967,1.4432859999999996,25.0,0.77228375,603820.0,4196180.0,0.22771625,,2.6226125
195,"TitForTat,Nydegger,TidemanAndChieruzzi,Champion,Borufsen,SecondByGraaskampKatzen,Grofman,Leyvraz",,0.99,0.1,0.0,0.1,1.0,460.1709677419355,5.530972,29.0,0.76933625,603576.0,4196424.0,0.23066375,,2.622765
196,"TitForTat,Nydegger,TidemanAndChieruzzi,Champion,Borufsen,SecondByGraaskampKatzen,Grofman,Leyvraz",,0.99,0.1,0.0,0.1,1.0,706.2838709677419,1.5835170000000007,24.0,0.773969375,603878.0,4196122.0,0.226030625,,2.62257625
197,"TitForTat,Nydegger,TidemanAndChieruzzi,Champion,Borufsen,SecondByGraaskampKatzen,Grofman,Leyvraz",,0.99,0.1,0.0,0.1,1.0,464.6661290322581,7.039948999999999,26.0,0.774345,599745.0,4200255.0,0.225655,,2.625159375
198,"TitForTat,Nydegger,TidemanAndChieruzzi,Champion,Borufsen,SecondByGraaskampKatzen,Grofman,Leyvraz",,0.99,0.1,0.0,0.1,1.0,642.3016129032258,0.950692,25.0,0.772255,612866.0,4187134.0,0.227745,,2.61695875
199,"TitForTat,Nydegger,TidemanAndChieruzzi,Champion,Borufsen,SecondByGraaskampKatzen,Grofman,Leyvraz",,0.99,0.1,0.0,0.1,1.0,689.9693548387097,1.045229,25.0,0.77966875,594626.0,4205374.0,0.22033125,,2.62835875
200,"TitForTat,Nydegger,TidemanAndChieruzzi,Champion,Borufsen,SecondByGraaskampKatzen,Grofman,Leyvraz",,0.99,0.1,0.0,0.1,1.0,748.4096774193548,1.0000929999999997,19.0,0.775443125,607872.0,4192128.0,0.224556875,,2.62008
201,"TitForTat,Nydegger,TidemanAndChieruzzi,Champion,Borufsen,SecondByGraaskampKatzen,Grofman,Leyvraz",,0.99,0.1,0.0,0.1,1.0,702.4322580645161,1.1176639999999995,21.0,0.775000625,599856.0,4200144.0,0.224999375,,2.62509
202,"TitForTat,Nydegger,TidemanAndChieruzzi,Champion,Borufsen,SecondByGraaskampKatzen,Grofman,Leyvraz",,0.99,0.1,0.0,0.1,1.0,434.9483870967742,5.444757999999998,31.0,0.773515625,600861.0,4199139.0,0.226484375,,2.624461875
203,"TitForTat,Nydegger,TidemanAndChieruzzi,Champion,Borufsen,SecondByGraaskampKatzen,Grofman,Leyvraz",,0.99,0.1,0.0,0.1,1.0,724.1290322580645,1.059636,25.0,0.774308125,603439.0,4196561.0,0.225691875,,2.622850625
204,"TitForTat,Nydegger,TidemanAndChieruzzi,Champion,Borufsen,SecondByGraaskampKatzen,Grofman,Leyvraz",,0.99,0.1,0.0,0.1,1.0,745.0806451612904,1.158123,20.0,0.776934375,598687.0,4201313.0,0.223065625,,2.625820625
205,"TitForTat,Nydegger,TidemanAndChieruzzi,Champion,Borufsen,SecondByGraaskampKatzen,Grofman,Leyvraz",,0.99,0.1,0.0,0.1,1.0,431.283870967742,3.183972000000001,31.0,0.769168125,621743.0,4178257.0,0.230831875,,2.611410625
206,"TitForTat,Nydegger,TidemanAndChieruzzi,Champion,Borufsen,SecondByGraaskampKatzen,Grofman,Leyvraz",,0.99,0.1,0.0,0.1,1.0,462.8612903225807,4.872146,30.0,0.76745125,601875.0,4198125.0,0.23254875,,2.623828125
207,"TitForTat,Nydegger,TidemanAndChieruzzi,Champion,Borufsen,SecondByGraaskampKatzen,Grofman,Leyvraz",,0.99,0.1,0.0,0.1,1.0,704.8209677419355,1.077559,23.0,0.7743975,604929.0,4195071.0,0.2256025,,2.621919375
208,"TitForTat,Nydegger,TidemanAndChieruzzi,Champion,Borufsen,SecondByGraaskampKatzen,Grofman,Leyvraz",,0.99,0.1,0.0,0.1,1.0,707.0225806451613,1.200237,22.0,0.769569375,609599.0,4190401.0,0.230430625,,2.619000625
209,"TitForTat,Nydegger,TidemanAndChieruzzi,Champion,Borufsen,SecondByGraaskampKatzen,Grofman,Leyvraz",,0.99,0.1,0.0,0.1,1.0,706.2258064516129,1.3480909999999997,24.0,0.773014375,600937.0,4199063.0,0.226985625,,2.624414375
210,"TitForTat,Nydegger,TidemanAndChieruzzi,Champion,Borufsen,SecondByGraaskampKatzen,Grofman,Leyvraz",,0.99,0.1,0.0,0.1,1.0,446.4225806451613,3.511664,30.0,0.77082125,601608.0,4198392.0,0.22917875,,2.623995
211,"TitForTat,Nydegger,TidemanAndChieruzzi,Champion,Borufsen,SecondByGraaskampKatzen,Grofman,Leyvraz",,0.99,0.01,0.0,0.1,1.0,509.6935483870968,5.304889999999999,24.0,0.780140625,602284.0,4197716.0,0.219859375,,2.6235725
212,"TitForTat,Nydegger,TidemanAndChieruzzi,Champion,Borufsen,SecondByGraaskampKatzen,Grofman,Leyvraz",,0.99,0.01,0.0,0.1,1.0,600.0983870967742,1.065016,12.0,0.77454875,601516.0,4198484.0,0.22545125,,2.6240525
213,"TitForTat,Nydegger,TidemanAndChieruzzi,Champion,Borufsen,SecondByGraaskampKatzen,Grofman,Leyvraz",,0.99,0.01,0.0,0.1,1.0,634.2516129032258,1.874167,6.0,0.771265625,606995.0,4193005.0,0.228734375,,2.620628125
214,"TitForTat,Nydegger,TidemanAndChieruzzi,Champion,Borufsen,SecondByGraaskampKatzen,Grofman,Leyvraz",,0.99,0.01,0.0,0.1,1.0,556.8177419354839,1.277834,19.0,0.7713625,606821.0,4193179.0,0.2286375,,2.620736875
215,"TitForTat,Nydegger,TidemanAndChieruzzi,Champion,Borufsen,SecondByGraaskampKatzen,Grofman,Leyvraz",,0.99,0.01,0.0,0.1,1.0,616.0451612903225,1.832036000000001,6.0,0.773249375,603117.0,4196883.0,0.226750625,,2.623051875
216,"TitForTat,Nydegger,TidemanAndChieruzzi,Champion,Borufsen,SecondByGraaskampKatzen,Grofman,Leyvraz",,0.99,0.01,0.0,0.1,1.0,662.916129032258,2.351747,3.0,0.77481375,594600.0,4205400.0,0.22518625,,2.628375
217,"TitForTat,Nydegger,TidemanAndChieruzzi,Champion,Borufsen,SecondByGraaskampKatzen,Grofman,Leyvraz",,0.99,0.01,0.0,0.1,1.0,511.0532258064516,3.5862800000000004,22.0,0.77554,608732.0,4191268.0,0.22446,,2.6195425
218,"TitForTat,Nydegger,TidemanAndChieruzzi,Champion,Borufsen,SecondByGraaskampKatzen,Grofman,Leyvraz",,0.99,0.01,0.0,0.1,1.0,615.3193548387097,1.6475169999999997,7.0,0.7730675,610383.0,4189617.0,0.2269325,,2.618510625
219,"TitForTat,Nydegger,TidemanAndChieruzzi,Champion,Borufsen,SecondByGraaskampKatzen,Grofman,Leyvraz",,0.99,0.01,0.0,0.1,1.0,475.8048387096774,4.146179999999999,29.0,0.77560375,596716.0,4203284.0,0.22439625,,2.6270525
220,"TitForTat,Nydegger,TidemanAndChieruzzi,Champion,Borufsen,SecondByGraaskampKatzen,Grofman,Leyvraz",,0.99,0.01,0.0,0.1,1.0,529.7145161290323,5.114984000000001,18.0,0.772183125,600649.0,4199351.0,0.227816875,,2.624594375
221,"TitForTat,Nydegger,TidemanAndChieruzzi,Champion,Borufsen,SecondByGraaskampKatzen,Grofman,Leyvraz",,0.99,0.01,0.0,0.1,1.0,497.3725806451613,4.696025000000002,28.0,0.774805,604404.0,4195596.0,0.225195,,2.6222475
222,"TitForTat,Nydegger,TidemanAndChieruzzi,Champion,Borufsen,SecondByGraaskampKatzen,Grofman,Leyvraz",,0.99,0.01,0.0,0.1,1.0,612.4725806451613,1.4312679999999998,9.0,0.772769375,607432.0,4192568.0,0.227230625,,2.620355
223,"TitForTat,Nydegger,TidemanAndChieruzzi,Champion,Borufsen,SecondByGraaskampKatzen,Grofman,Leyvraz",,0.99,0.01,0.0,0.1,1.0,625.2016129032259,1.6548239999999996,3.0,0.774876875,606316.0,4193684.0,0.225123125,,2.6210525
224,"TitForTat,Nydegger,TidemanAndChieruzzi,Champion,Borufsen,SecondByGraaskampKatzen,Grofman,Leyvraz",,0.99,0.01,0.0,0.1,1.0,503.4258064516129,4.774964999999999,27.0,0.77983875,598131.0,4201869.0,0.22016125,,2.626168125
225,"TitForTat,Nydegger,TidemanAndChieruzzi,Champion,Borufsen,SecondByGraaskampKatzen,Grofman,Leyvraz",,0.99,0.01,0.0,0.1,1.0,516.75,4.345674,25.0,0.774173125,600122.0,4199878.0,0.225826875,,2.62492375
226,"TitForTat,Nydegger,TidemanAndChieruzzi,Champion,Borufsen,SecondByGraaskampKatzen,Grofman,Leyvraz",,0.99,0.01,0.0,0.1,1.0,543.4370967741935,1.122219,22.0,0.776186875,608214.0,4191786.0,0.223813125,,2.61986625
