,ModelType,agents,discount_rate,epsilon,epsilon_decay,hidden_size,learning_rate,lookback,n1,n2,num_layers,tn_mean_score,tn_mean_time,tn_rank,tr_cooperation_percentage,tr_cumul_regret,tr_cumul_reward,tr_defection_percentage,tr_final_loss,tr_mean_reward
1680,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",0.95,0.2,0.0,,0.01,8,32,,,737.7225806451613,14.300260999999995,21,0.899265,61555,538445,0.100735,2.265894958654363,2.692225
1681,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",0.99,0.2,0.0,,0.01,8,32,,,710.5967741935484,14.973438999999988,23,0.89975,62025,537975,0.10025,2.263897268212091,2.689875
1682,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",0.95,0.2,0.0,,0.001,8,32,,,557.4048387096774,15.292476999999998,25,0.34877,111408,488592,0.65123,0.6997978508903173,2.44296
1683,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",0.99,0.2,0.0,,0.001,8,32,,,469.1,17.92003500000001,26,0.397775,151839,448161,0.602225,1.035684427366687,2.240805
1684,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",0.95,0.2,0.002,,0.01,8,32,,,705.908064516129,13.888855,24,0.96046,22088,577912,0.03954,2.4190256631281213,2.88956
1685,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",0.99,0.2,0.002,,0.01,8,32,,,693.8306451612904,14.089642000000005,24,0.96069,22949,577051,0.03931,2.415575947592392,2.885255
1686,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",0.95,0.2,0.002,,0.001,8,32,,,762.8209677419355,12.801605999999994,14,0.617115,22126,577874,0.382885,0.4317068902003522,2.88937
1687,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",0.99,0.2,0.002,,0.001,8,32,,,575.1338709677419,13.950715000000002,25,0.48848,173730,426270,0.51152,1.6459522788608103,2.13135
1688,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",0.95,0.05,0.0,,0.01,8,64,,,699.0177419354839,11.881659999999998,23,0.97465,13990,586010,0.02535,2.44832929575894,2.93005
1689,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",0.99,0.05,0.0,,0.01,8,64,,,746.174193548387,12.773198000000002,17,0.97508,13151,586849,0.02492,2.4528527499866484,2.934245
1690,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",0.95,0.05,0.0,,0.001,8,64,,,678.2,12.094465,25,0.6449,20733,579267,0.3551,0.321771281868661,2.896335
1691,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",0.99,0.05,0.0,,0.001,8,64,,,519.75,14.213812,25,0.500615,168758,431242,0.499385,1.6634939048377066,2.15621
1692,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",0.95,0.05,0.002,,0.01,8,64,,,703.5951612903226,11.781681,25,0.975345,13034,586966,0.024655,2.4533013308262825,2.93483
1693,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",0.99,0.05,0.002,,0.01,8,64,,,717.1758064516129,12.770027,23,0.974925,13208,586792,0.025075,2.4527676023771767,2.93396
1694,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",0.95,0.05,0.002,,0.001,8,64,,,677.2354838709678,11.476865000000004,25,0.643655,15013,584987,0.356345,0.327520667395016,2.924935
1695,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",0.99,0.05,0.002,,0.001,8,64,,,729.5532258064516,12.305957,19,0.414325,126288,473712,0.585675,1.0178592406826692,2.36856
1696,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",0.95,0.1,0.0,,0.01,8,64,,,704.7193548387097,12.428143,24,0.950345,30617,569383,0.049655,2.3409509059624347,2.846915
1697,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",0.99,0.1,0.0,,0.01,8,64,,,696.1887096774194,12.266683999999998,25,0.94933,31901,568099,0.05067,2.381092635308728,2.840495
1698,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",0.95,0.1,0.0,,0.001,8,64,,,726.0,12.542093,22,0.5856,19869,580131,0.4144,0.4348075730740511,2.900655
1699,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",0.99,0.1,0.0,,0.001,8,64,,,497.3935483870968,13.573933000000006,27,0.5698,155936,444064,0.4302,1.7359815776885084,2.22032
1700,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",0.95,0.1,0.002,,0.01,8,64,,,731.5629032258065,12.445525,21,0.97343,14523,585477,0.02657,2.4476119166286754,2.927385
1701,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",0.99,0.1,0.002,,0.01,8,64,,,726.9983870967742,12.397587000000003,19,0.97308,14243,585757,0.02692,2.4488701209700108,2.928785
1702,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",0.95,0.1,0.002,,0.001,8,64,,,649.9112903225806,11.365316,25,0.677495,5080,594920,0.322505,0.332655844853976,2.9746
1703,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",0.99,0.1,0.002,,0.001,8,64,,,711.1403225806451,12.192284000000004,23,0.973365,14226,585774,0.026635,2.4488764154354965,2.92887
1704,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",0.95,0.2,0.0,,0.01,8,64,,,739.8467741935484,12.484863000000008,21,0.89981,62641,537359,0.10019,2.2614101924684555,2.686795
1705,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",0.99,0.2,0.0,,0.01,8,64,,,731.7370967741936,12.095827000000002,24,0.90002,62196,537804,0.09998,2.2632594937892256,2.68902
1706,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",0.95,0.2,0.0,,0.001,8,64,,,588.9870967741936,14.091171000000005,25,0.556095,158938,441062,0.443905,1.7271731298065902,2.20531
1707,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",0.99,0.2,0.0,,0.001,8,64,,,558.9387096774194,13.672187999999998,25,0.6135,147041,452959,0.3865,1.797784627931723,2.264795
1708,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",0.95,0.2,0.002,,0.01,8,64,,,739.2016129032259,12.712143,23,0.960955,22528,577472,0.039045,2.4172356069099905,2.88736
1709,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",0.99,0.2,0.002,,0.01,8,64,,,774.8870967741935,13.066503,7,0.96102,24401,575599,0.03898,2.4093585221592977,2.877995
1710,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",0.95,0.2,0.002,,0.001,8,64,,,676.408064516129,12.382202,25,0.579055,18770,581230,0.420945,0.4189622901051045,2.90615
1711,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",0.99,0.2,0.002,,0.001,8,64,,,710.9806451612903,12.050219999999996,23,0.96137,23427,576573,0.03863,2.379438769155627,2.882865
1712,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",0.95,0.05,0.0,,0.01,8,128,,,645.9790322580645,11.032151000000004,25,0.76971,32052,567948,0.23029,0.2990223202674594,2.83974
1713,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",0.99,0.05,0.0,,0.01,8,128,,,678.2951612903225,11.597902,25,0.975305,12359,587641,0.024695,2.4561225874733923,2.938205
1714,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",0.95,0.05,0.0,,0.001,8,128,,,711.0483870967741,12.225381000000006,25,0.975545,12761,587239,0.024455,1.3573345225701057,2.936195
1715,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",0.99,0.05,0.0,,0.001,8,128,,,722.0306451612903,12.296001999999994,22,0.475385,139275,460725,0.524615,1.3938317448927209,2.303625
1716,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",0.95,0.05,0.002,,0.01,8,128,,,735.6629032258064,13.206905000000004,20,0.97499,12998,587002,0.02501,2.4534778201013805,2.93501
1717,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",0.99,0.05,0.002,,0.01,8,128,,,714.5774193548388,12.936657999999996,25,0.974705,13720,586280,0.025295,2.4506603714175523,2.9314
1718,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",0.95,0.05,0.002,,0.001,8,128,,,683.491935483871,12.406565999999993,25,0.66634,1335,598665,0.33366,0.3383223524224666,2.993325
1719,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",0.99,0.05,0.002,,0.001,8,128,,,752.2903225806451,13.285906999999998,20,0.975195,12802,587198,0.024805,2.4017286433464102,2.93599
1720,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",0.95,0.1,0.0,,0.01,8,128,,,753.2258064516129,13.029064000000002,13,0.949875,30468,569532,0.050125,2.3869404094827176,2.84766
1721,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",0.99,0.1,0.0,,0.01,8,128,,,701.1435483870968,12.467899000000005,24,0.949725,30671,569329,0.050275,2.3862532568860053,2.846645
1722,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",0.95,0.1,0.0,,0.001,8,128,,,681.1290322580645,12.172296,25,0.949965,30215,569785,0.050035,2.388093788791458,2.848925
1723,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",0.99,0.1,0.0,,0.001,8,128,,,706.3048387096774,12.565248,25,0.94979,31837,568163,0.05021,2.3814846058116435,2.840815
1724,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",0.95,0.1,0.002,,0.01,8,128,,,688.9645161290323,12.081276999999998,25,0.97324,14760,585240,0.02676,2.4473771757804776,2.9262
1725,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",0.99,0.1,0.002,,0.01,8,128,,,693.5709677419355,12.278137000000005,25,0.97315,14426,585574,0.02685,2.44814597911448,2.92787
1726,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",0.95,0.1,0.002,,0.001,8,128,,,731.1612903225806,13.108027,19,0.97316,14573,585427,0.02684,1.4786561433802403,2.927135
1727,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",0.99,0.1,0.002,,0.001,8,128,,,487.9790322580645,17.440487999999995,26,0.55461,159857,440143,0.44539,1.7076135325687771,2.200715
1728,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",0.95,0.2,0.0,,0.01,8,128,,,762.1016129032258,13.238845999999995,15,0.90078,62800,537200,0.09922,2.260631821935084,2.686
1729,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",0.99,0.2,0.0,,0.01,8,128,,,709.3322580645162,12.573731000000002,23,0.900555,62823,537177,0.099445,2.260502983533144,2.685885
1730,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",0.95,0.2,0.0,,0.001,8,128,,,525.3274193548388,14.119666000000006,25,0.4866,85573,514427,0.5134,0.7164334922225495,2.572135
1731,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",0.99,0.2,0.0,,0.001,8,128,,,590.5370967741935,13.728284,25,0.610255,147653,452347,0.389745,1.7938964951457086,2.261735
1732,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",0.95,0.2,0.002,,0.01,8,128,,,706.075806451613,12.382957000000005,23,0.960565,22217,577783,0.039435,2.4185534441936016,2.888915
1733,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",0.99,0.2,0.002,,0.01,8,128,,,757.1870967741935,12.952919,11,0.96135,23158,576842,0.03865,2.414422228857279,2.88421
1734,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",0.95,0.2,0.002,,0.001,8,128,,,496.6709677419355,12.803691999999998,26,0.606405,4359,595641,0.393595,0.397958082685642,2.978205
1735,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",0.99,0.2,0.002,,0.001,8,128,,,757.2274193548387,12.776492000000005,12,0.960995,21604,578396,0.039005,2.4210211856160546,2.89198
1736,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",0.95,0.05,0.0,,0.01,10,4,,,738.4741935483871,12.475382,23,0.526475,71437,528563,0.473525,0.3808596642349175,2.642815
1737,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",0.99,0.05,0.0,,0.01,10,4,,,453.0806451612903,14.698883000000002,29,0.43878,99934,500066,0.56122,0.6775210349252649,2.50033
1738,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",0.95,0.05,0.0,,0.001,10,4,,,715.8129032258065,11.529134,24,0.20033,125859,474141,0.79967,0.6874296669832785,2.370705
1739,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",0.99,0.05,0.0,,0.001,10,4,,,590.924193548387,14.550769999999998,25,0.32496,181551,418449,0.67504,1.6014152650237432,2.092245
1740,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",0.95,0.05,0.002,,0.01,10,4,,,440.483870967742,14.548458000000004,30,0.026445,148409,451591,0.973555,1.5806956284676614,2.257955
1741,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",0.99,0.05,0.002,,0.01,10,4,,,719.9516129032259,12.288734000000002,23,0.974375,13635,586365,0.025625,2.397909942572477,2.931825
1742,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",0.95,0.05,0.002,,0.001,10,4,,,450.9483870967742,14.787979000000004,28,0.025685,146133,453867,0.974315,1.508370590042621,2.269335
1743,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",0.99,0.05,0.002,,0.001,10,4,,,509.26129032258063,13.415834000000006,26,0.2407,160345,439655,0.7593,1.7081225824946045,2.198275
1744,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",0.95,0.1,0.0,,0.01,10,4,,,457.7967741935484,15.358544000000004,28,0.47875,99561,500439,0.52125,0.4000539982494813,2.502195
1745,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",0.99,0.1,0.0,,0.01,10,4,,,753.8,12.697783,17,0.949915,31202,568798,0.050085,2.350020713601604,2.84399
1746,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",0.95,0.1,0.0,,0.001,10,4,,,423.5451612903226,15.433668999999998,30,0.05079,141867,458133,0.94921,1.7929077106392897,2.290665
1747,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",0.99,0.1,0.0,,0.001,10,4,,,697.6677419354838,12.02917,25,0.51083,108394,491606,0.48917,0.929265475763343,2.45803
1748,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",0.95,0.1,0.002,,0.01,10,4,,,422.1822580645161,14.196320999999994,30,0.617375,67669,532331,0.382625,1.1756386806251236,2.661655
1749,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",0.99,0.1,0.002,,0.01,10,4,,,451.8451612903226,15.906966,28,0.47865,83694,516306,0.52135,0.6791914879286792,2.58153
1750,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",0.95,0.1,0.002,,0.001,10,4,,,726.3354838709678,12.167772000000005,22,0.549085,53718,546282,0.450915,0.4455729564900025,2.73141
1751,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",0.99,0.1,0.002,,0.001,10,4,,,703.5193548387097,12.156691,25,0.363525,129063,470937,0.636475,1.0963568473068603,2.354685
1752,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",0.95,0.2,0.0,,0.01,10,4,,,719.7048387096775,11.863560999999995,21,0.89966,62525,537475,0.10034,2.261966719778627,2.687375
1753,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",0.99,0.2,0.0,,0.01,10,4,,,580.108064516129,14.091723999999996,25,0.571335,153747,446253,0.428665,1.762534813050743,2.231265
1754,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",0.95,0.2,0.0,,0.001,10,4,,,421.1854838709677,14.274710000000002,30,0.16485,161789,438211,0.83515,0.8402164433501573,2.191055
1755,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",0.99,0.2,0.0,,0.001,10,4,,,567.4661290322581,14.284877999999996,25,0.53264,158548,441452,0.46736,1.743258748938317,2.20726
1756,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",0.95,0.2,0.002,,0.01,10,4,,,775.9967741935484,12.459715,11,0.96148,22357,577643,0.03852,2.417817581425571,2.888215
1757,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",0.99,0.2,0.002,,0.01,10,4,,,696.6241935483871,11.590099000000002,25,0.961065,23171,576829,0.038935,2.4145054741302063,2.884145
1758,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",0.95,0.2,0.002,,0.001,10,4,,,713.8629032258065,11.859777,24,0.579455,74406,525594,0.420545,0.4879855904945191,2.62797
1759,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",0.99,0.2,0.002,,0.001,10,4,,,517.1774193548387,13.729715000000004,25,0.231055,158709,441291,0.768945,0.984127678611594,2.206455
1760,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",0.95,0.05,0.0,,0.01,10,8,,,684.2758064516129,11.929139,25,0.71677,38008,561992,0.28323,0.3404408530193771,2.80996
1761,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",0.99,0.05,0.0,,0.01,10,8,,,759.9,12.591485999999998,13,0.96798,14632,585368,0.03202,2.4456594096229667,2.92684
1762,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",0.95,0.05,0.0,,0.001,10,8,,,414.31451612903226,13.82757,30,0.028665,147249,452751,0.971335,1.4442272897710464,2.263755
1763,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",0.99,0.05,0.0,,0.001,10,8,,,674.1145161290323,11.153749000000005,25,0.532745,99520,500480,0.467255,0.7591553869652277,2.5024
1764,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",0.95,0.05,0.002,,0.01,10,8,,,712.6725806451612,12.303371999999996,25,0.958215,15368,584632,0.041785,2.4379293913477365,2.92316
1765,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",0.99,0.05,0.002,,0.01,10,8,,,442.4435483870968,14.993758000000003,28,0.5292,81112,518888,0.4708,0.6221514721548129,2.59444
1766,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",0.95,0.05,0.002,,0.001,10,8,,,730.6403225806451,11.937665,23,0.523115,65051,534949,0.476885,0.5098838114447811,2.674745
1767,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",0.99,0.05,0.002,,0.001,10,8,,,467.0387096774194,14.844383999999996,27,0.69315,65159,534841,0.30685,0.5757774123822202,2.674205
1768,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",0.95,0.1,0.0,,0.01,10,8,,,752.3870967741935,12.555205,15,0.949285,30787,569213,0.050715,2.385917295008898,2.846065
1769,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",0.99,0.1,0.0,,0.01,10,8,,,696.7387096774194,12.091688000000005,23,0.488165,112825,487175,0.511835,0.79712837985897,2.435875
1770,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",0.95,0.1,0.0,,0.001,10,8,,,527.5709677419355,13.509217999999995,26,0.23799,138817,461183,0.76201,0.7317369007672095,2.305915
1771,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",0.99,0.1,0.0,,0.001,10,8,,,488.4516129032258,15.507786,27,0.182005,166348,433652,0.817995,0.9003949559824714,2.16826
1772,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",0.95,0.1,0.002,,0.01,10,8,,,720.0290322580645,11.773641,23,0.899705,25696,574304,0.100295,2.372449519053004,2.87152
1773,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",0.99,0.1,0.002,,0.01,10,8,,,704.1451612903226,12.338488000000003,23,0.494355,95027,504973,0.505645,0.6456407163091924,2.524865
1774,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",0.95,0.1,0.002,,0.001,10,8,,,697.6516129032258,11.63252,25,0.973805,14637,585363,0.026195,2.4470175432908534,2.926815
1775,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",0.99,0.1,0.002,,0.001,10,8,,,746.0112903225806,12.489865999999996,20,0.97205,15613,584387,0.02795,2.387700247487441,2.921935
1776,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",0.95,0.2,0.0,,0.01,10,8,,,438.9193548387097,13.558064000000002,29,0.613245,96403,503597,0.386755,0.5022443161055271,2.517985
1777,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",0.99,0.2,0.0,,0.01,10,8,,,721.1225806451613,12.272424999999997,20,0.411345,136411,463589,0.588655,0.8052074838298338,2.317945
1778,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",0.95,0.2,0.0,,0.001,10,8,,,456.5919354838709,15.246812,28,0.141905,150061,449939,0.858095,0.7424368804768147,2.249695
1779,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",0.99,0.2,0.0,,0.001,10,8,,,481.8516129032258,13.49752,27,0.271015,163920,436080,0.728985,0.9261323968921464,2.1804
1780,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",0.95,0.2,0.002,,0.01,10,8,,,409.84032258064514,13.503888,31,0.03876,138398,461602,0.96124,1.7696240909520191,2.30801
1781,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",0.99,0.2,0.002,,0.01,10,8,,,426.4403225806452,13.995075999999996,30,0.38682,122271,477729,0.61318,0.6634525670033334,2.388645
1782,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",0.95,0.2,0.002,,0.001,10,8,,,473.1403225806452,14.207509999999996,27,0.05862,140564,459436,0.94138,0.6743629630772396,2.29718
1783,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",0.99,0.2,0.002,,0.001,10,8,,,696.3629032258065,11.306897999999997,25,0.344445,169878,430122,0.655555,1.3859235641821148,2.15061
1784,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",0.95,0.05,0.0,,0.01,10,16,,,651.1,10.827351999999998,25,0.767355,32980,567020,0.232645,0.3125844361269665,2.8351
1785,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",0.99,0.05,0.0,,0.01,10,16,,,724.3,12.390985,22,0.97522,13455,586545,0.02478,2.451620138276752,2.932725
1786,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",0.95,0.05,0.0,,0.001,10,16,,,799.3241935483871,13.143987000000005,4,0.70266,32211,567789,0.29734,0.3152515204510394,2.838945
1787,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",0.99,0.05,0.0,,0.001,10,16,,,608.2209677419355,12.090831,25,0.438555,98209,501791,0.561445,0.7657724559284687,2.508955
1788,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",0.95,0.05,0.002,,0.01,10,16,,,431.2532258064516,15.107978,29,0.59004,59570,540430,0.40996,0.3618205134471255,2.70215
1789,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",0.99,0.05,0.002,,0.01,10,16,,,659.3887096774193,11.181064,25,0.58394,114979,485021,0.41606,1.9376869810999255,2.425105
1790,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",0.95,0.05,0.002,,0.001,10,16,,,752.0516129032258,12.602974,14,0.97501,13481,586519,0.02499,1.393149425413914,2.932595
1791,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",0.99,0.05,0.002,,0.001,10,16,,,712.2241935483871,11.957639000000002,25,0.455535,100010,499990,0.544465,0.7681085279105905,2.49995
1792,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",0.95,0.1,0.0,,0.01,10,16,,,436.9548387096774,14.107344,30,0.33005,130026,469974,0.66995,0.5351710580155227,2.34987
1793,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",0.99,0.1,0.0,,0.01,10,16,,,671.5983870967742,12.890630000000003,25,0.63545,90148,509852,0.36455,0.7310322812334044,2.54926
1794,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",0.95,0.1,0.0,,0.001,10,16,,,706.1596774193548,13.227808000000003,22,0.417345,63936,536064,0.582655,0.5421380440248917,2.68032
1795,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",0.99,0.1,0.0,,0.001,10,16,,,503.0806451612903,13.678348,26,0.234245,162253,437747,0.765755,1.092587958018843,2.188735
1796,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",0.95,0.1,0.002,,0.01,10,16,,,573.3306451612904,12.712772,25,0.778485,31631,568369,0.221515,0.2907263433354701,2.841845
1797,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",0.99,0.1,0.002,,0.01,10,16,,,694.3822580645161,11.277998999999998,24,0.974005,14132,585868,0.025995,2.4015390487486843,2.92934
1798,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",0.95,0.1,0.002,,0.001,10,16,,,697.0516129032258,11.755807,25,0.612315,32837,567163,0.387685,0.3707556340305604,2.835815
